"","x"
"Arbutus_unedo",90.0641799877819
"Arctagrostis_latifolia",76.9230769215385
"Arctium_lappa",172.148822204692
"Arctium_minus",228.908654605157
"Arctium_tomentosum",500
"Arctostaphylos_alpina",110.62107681019
"Arctostaphylos_alpinus",116.605026445317
"Arctostaphylos_crustacea",40.5839708736958
"Arctostaphylos_tomentosa",71.6143410212902
"Arctostaphylos_uva-ursi",56.3731185483791
"Arctous_alpina",101.214574898785
"Arenaria_serpyllifolia",204.263793909669
"Argyranthemum_spp.",72.0928555980102
"Argyrotegium_poliochlorum",232.556069261493
"Arisaema_triphyllum",380
"Aristolochia_clematitis",168.762021794004
"Aristolochia_rotunda",237.865508218405
"Aristotelia_fruticosa",84.7315245534842
"Armeria_maritima",133.750647982086
"Armoracia_rusticana",181.377131562713
"Arnebia_euchroma",80
"Arnica_montana",193.310398064874
"Arnoseris_minima",326.8
"Arrhenatherum_elatius",277.812494470876
"Artemisia_absinthium",320.315654914233
"Artemisia_annua",284.484268463253
"Artemisia_biennis",133.4
"Artemisia_californica",104.954242865232
"Artemisia_campestris",162.926302357845
"Artemisia_genipi",238.095238097619
"Artemisia_leucotricha",100
"Artemisia_maritima",153.279613778219
"Artemisia_pamirica",142.045454545454
"Artemisia_rhodantha",113.636363636364
"Artemisia_tridentata",67.0779749776082
"Artemisia_vulgaris",245.494501516919
"Arthrophyllum_diversifolium",117.8
"Artocarpus_heterophyllus",94.6073793755913
"Artocarpus_lakoocha",108.813928182807
"Arum_maculatum",330.867961271231
"Aruncus_vulgaris",417.590086089217
"Asarum_europaeum",274.199562362889
"Asclepias_syriaca",165.976972661049
"Asclepias_tuberosa",121
"Asparagus_officinalis",100.193462860608
"Asperugo_procumbens",703
"Asperula_cynanchica",276.3
"Asperula_tinctoria",202.3
"Aspidosperma_album",66.786226124853
"Aspidosperma_tomentosum",70.92
"Asplenium_ceterach",189
"Asplenium_marinum",93
"Asplenium_ruta-muraria",121.348855505878
"Asplenium_scolopendrium",145.070469115896
"Asplenium_septentrionale",144.2
"Asplenium_trichomanes",109
"Asplenium_trichomanes-ramosum",198.937176012931
"Aster_acuminatus",456
"Aster_amellus",135.416244708942
"Aster_azureus",98
"Aster_bellidiastrum",256.9
"Aster_ericoides",78
"Aster_laevis",127.14
"Aster_lanceolatus",143.217142828643
"Aster_linosyris",114.4
"Aster_novae-angliae",199.960396078824
"Aster_novaeanglieae",152
"Aster_novi-belgii",190.263238792758
"Aster_tripolium",174.040977455693
"Astragalus_alpinus",222.725041140719
"Astragalus_canadensis",106
"Astragalus_cicer",259.9
"Astragalus_danicus",217
"Astragalus_frigidus",225.40657056598
"Astragalus_geminiflorus",74.569155987627
"Astragalus_glycyphyllos",251.333793586728
"Astragalus_tibetanus",240.963855421687
"Astrantia_major",241.200331674731
"Astrocaryum_mexicanum",133.769413204805
