"","taxa","rank","trait","size","age","aic.w.bm","aic.w.ou","aic.w.eb","model.used","mv.modelad","sigsq.est","var.contrast","cor.constrast.var","cor.contrast.asr","cor.contrast.nh","ks.contrast"
"1",NA,NA,"seedMass",11086,234.540723,"9.5839613374124e-220","1","3.51809899664241e-220","OU","2246.3341034271","0","0","0","0","0.909090909090909","0"
"2",NA,NA,"seedMass",11048,188.283248,"2.2252372820892e-214","1","8.16891240540184e-215","OU","2054.63576759583","0","0","0","0","0.987012987012987","0"
"3",NA,NA,"seedMass",33,96.478688,"0.0211162303175847","0.971115655850989","0.00776811383142607","OU","5.90768039078079","0.0799200799200799","0.533466533466533","0.447552447552448","0.605394605394605","0.551448551448551","0.373626373626374"
"4",NA,NA,"seedMass",23,140.998139,"0.532890609625636","0.271071189556052","0.196038200818313","BM","3.39098271825327","0.275724275724276","0.481518481518482","0.575424575424575","0.959040959040959","0.607392607392607","0.181818181818182"
"5",NA,NA,"seedMass",1786,137.53398,"7.54532207905796e-39","1","2.77465470388e-39","OU","441.52386242391","0","0","0","0.689310689310689","0","0"
"6",NA,NA,"seedMass",33,122.157859,"0.021382797987027","0.970751037550064","0.00786616446290868","OU","5.59639301655807","0.501498501498502","0.689310689310689","0.0859140859140859","0.973026973026973","0.681318681318681","0.373626373626374"
"7",NA,NA,"seedMass",144,137.914324,"9.35442997720202e-05","0.999872044517717","3.44111825107413e-05","OU","28.3726489233826","0.017982017982018","0.851148851148851","0.047952047952048","0.125874125874126","0.903096903096903","0.165834165834166"
"8",NA,NA,"seedMass",9028,136.900472,"7.59314922337141e-174","1","2.78897093110275e-174","OU","1819.73222287467","0","0","0","0","0.03996003996004","0"
"9",NA,NA,"seedMass",70,80.587889,"0.53701894317765","0.197556606829686","0.265424449992664","BM","17.8835345581518","0","0.041958041958042","0.739260739260739","0.33966033966034","0.115884115884116","0.575424575424575"
"10",NA,NA,"seedMass",112,54.836682,"0.01642629371811","0.977530868819912","0.00604283746197845","OU","24.183806909077","0","0.233766233766234","0.893106893106893","0.0979020979020979","0.583416583416583","0.241758241758242"
"11",NA,NA,"seedMass",204,78.292853,"0.446100987016254","0.389789979631028","0.164109033352719","BM","30.9842934907221","0","0","0.701298701298701","0.321678321678322","0.237762237762238","0.327672327672328"
"12",NA,NA,"seedMass",23,92.173211,"0.0656104448591079","0.910253237151159","0.0241363179897332","OU","11.4058421742432","0.1998001998002","0.985014985014985","0.519480519480519","0.0619380619380619","0.223776223776224","0.0959040959040959"
"13",NA,NA,"seedMass",21,78.827625,"0.497298914865323","0.182944656831143","0.319756428303534","BM","17.8326876814934","0.105894105894106","0.863136863136863","0.295704295704296","0.643356643356643","0.0779220779220779","0.00599400599400599"
"14",NA,NA,"seedMass",31,65.000549,"7.01859863553321e-15","0.99999999999999","2.58195135805363e-15","OU","8.98167528876893","0.821178821178821","0.47952047952048","0.147852147852148","0.557442557442557","0.167832167832168","0.467532467532468"
