"","taxa","rank","trait","size","age","aic.w.bm","aic.w.ou","aic.w.eb","model.used","mv.modelad","reml.sigsq","var.con","slope.con.var","slope.con.asr","slope.con.nh","ks.dstat"
"1",NA,NA,"seedMass",11036,234.540723,"1.09827405046405e-220","1","4.03156521952134e-221","OU","2046.90185774816","0","0","0","0","0.813186813186813","0"
"2",NA,NA,"seedMass",10998,188.283248,"2.60397105168339e-215","1","9.55925446020634e-216","OU","2155.37707907979","0","0","0","0","0.869130869130869","0"
"3",NA,NA,"seedMass",32,96.478688,"0.017886250622843","0.975533862554415","0.00657988682274206","OU","6.70408323366783","0.0899100899100899","0.467532467532468","0.481518481518482","0.247752247752248","0.395604395604396","0.261738261738262"
"4",NA,NA,"seedMass",23,140.998139,"0.532890609625579","0.271071189556023","0.196038200818399","BM","2.78595310147814","0.245754245754246","0.405594405594406","0.515484515484515","0.959040959040959","0.545454545454545","0.36963036963037"
"5",NA,NA,"seedMass",1778,137.53398,"4.56277146864582e-39","1","1.67787673063551e-39","OU","492.231623816221","0","0","0","0.899100899100899","0","0"
"6",NA,NA,"seedMass",33,122.157859,"0.0213827979870226","0.970751037550071","0.00786616446290683","OU","5.37136228764473","0.507492507492508","0.737262737262737","0.0999000999000999","0.981018981018981","0.623376623376623","0.407592407592408"
"7",NA,NA,"seedMass",144,137.914324,"9.35442997720854e-05","0.999872044517676","3.44111825523881e-05","OU","28.2967166252764","0.00999000999000999","0.897102897102897","0.0579420579420579","0.163836163836164","0.947052947052947","0.23976023976024"
"8",NA,NA,"seedMass",8987,136.900472,"1.8056201326131e-174","1","6.63205639610726e-175","OU","1600.50157200585","0","0","0","0","0.043956043956044","0"
"9",NA,NA,"seedMass",70,80.587889,"0.537018943142745","0.197556606827362","0.265424450029893","BM","21.4530315813415","0.001998001998002","0.031968031968032","0.773226773226773","0.31968031968032","0.115884115884116","0.621378621378621"
"10",NA,NA,"seedMass",112,54.836682,"0.0164262937181221","0.977530868819895","0.00604283746198281","OU","22.366668201773","0","0.281718281718282","0.907092907092907","0.117882117882118","0.583416583416583","0.301698301698302"
"11",NA,NA,"seedMass",204,78.292853,"0.446100987016259","0.389789979631032","0.164109033352709","BM","29.3406619242426","0","0","0.667332667332667","0.361638361638362","0.211788211788212","0.561438561438561"
"12",NA,NA,"seedMass",21,78.827625,"0.497298914559017","0.182944656718458","0.319756428722525","BM","19.1372733579035","0.0779220779220779","0.899100899100899","0.255744255744256","0.643356643356643","0.0899100899100899","0"
"13",NA,NA,"seedMass",31,65.000549,"7.01859863553297e-15","0.99999999999999","2.58195138803212e-15","OU","9.86386827927146","0.821178821178821","0.437562437562438","0.153846153846154","0.573426573426573","0.153846153846154","0.573426573426573"
"14",NA,NA,"seedMass",1194,90.16953,"3.69980545360584e-35","1","1.36096251560607e-35","OU","227.671907381998","0","0","0","0.227772227772228","0.679320679320679","0"
"15",NA,NA,"seedMass",23,27.032269,"0.386558906549789","0.471234317600381","0.142206775849829","OU","3.15657767960659","0.669330669330669","0.819180819180819","0.723276723276723","0.505494505494505","0.421578421578422","0.255744255744256"
"16",NA,NA,"seedMass",54,90.236334,"1.05427741712888e-07","0.999999855788281","3.87839774924138e-08","OU","20.4548358784932","0.413586413586414","0.281718281718282","0.003996003996004","0.295704295704296","0.487512487512487","0.755244755244755"
"17",NA,NA,"seedMass",35,92.289109,"0.423009790852608","0.421374885361787","0.155615323785606","BM","5.85210434650783","0.033966033966034","0.31968031968032","0.847152847152847","0.737262737262737","0.781218781218781","0.821178821178821"
"18",NA,NA,"seedMass",36,45.497683,"0.00645634048503525","0.991168524491284","0.00237513502368073","OU","4.05682690441272","0.0539460539460539","0.03996003996004","0.995004995004995","0.823176823176823","0.581418581418581","0.661338661338661"
"19",NA,NA,"seedMass",149,92.305322,"0.157434844427301","0.784648923907486","0.057916231665213","OU","34.0051149517895","0","0.03996003996004","0.365634365634366","0","0.247752247752248","0.24975024975025"
"20",NA,NA,"seedMass",155,81.886175,"0.000858878523694706","0.998825163454029","0.000315958022276582","OU","27.0763455697938","0","0.001998001998002","0.0599400599400599","0.487512487512487","0.0939060939060939","0.317682317682318"
"21",NA,NA,"seedMass",56,89.629773,"0.55055062210747","0.202534617471418","0.246914760421112","BM","11.1958142544321","0.00799200799200799","0.033966033966034","0.881118881118881","0.657342657342657","0.0979020979020979","0.527472527472527"
"22",NA,NA,"seedMass",74,84.996372,"0.493748449063801","0.324613071563551","0.181638479372648","BM","9.31528876519888","0","0.021978021978022","0.997002997002997","0.475524475524476","0.737262737262737","0.593406593406593"
"23",NA,NA,"seedMass",34,67.81944,"1.56720516351211e-05","0.910056269158254","0.0899280587901112","OU","7.46349526415992","0.003996003996004","0.00599400599400599","0.993006993006993","0.487512487512487","0.877122877122877","0.801198801198801"
"24",NA,NA,"seedMass",49,73.989456,"0.19587623141291","0.732065586351283","0.0720581822358072","OU","6.27655702590393","0.001998001998002","0.033966033966034","0.797202797202797","0.827172827172827","0.905094905094905","0.779220779220779"
"25",NA,NA,"seedMass",495,88.200518,"6.26113820546707e-19","1","2.3031364560458e-19","OU","110.848432407351","0","0.743256743256743","0","0.001998001998002","0.151848151848152","0.00799200799200799"
"26",NA,NA,"seedMass",297,77.696062,"2.124683019107e-17","1","7.81580717425102e-18","OU","76.5191901410677","0","0.561438561438561","0","0.227772227772228","0.0979020979020979","0.00799200799200799"
"27",NA,NA,"seedMass",267,80.999563,"0.00185313327590607","0.997465159301752","0.000681707422342205","OU","42.0855242279811","0","0.143856143856144","0.629370629370629","0.00599400599400599","0.0619380619380619","0.217782217782218"
"28",NA,NA,"seedMass",371,73.834063,"0.000234673606989485","0.999678998196362","8.63281966487706e-05","OU","61.4325819835677","0","0.03996003996004","0.251748251748252","0.001998001998002","0.001998001998002","0.0599400599400599"
"29",NA,NA,"seedMass",33,83.605801,"0.384398254906927","0.474190663723252","0.141411081369821","OU","4.61519899020993","0.175824175824176","0.391608391608392","0.995004995004995","0.501498501498502","0.285714285714286","0.47952047952048"
"30",NA,NA,"seedMass",53,67.743586,"0.512389318497464","0.299114281319991","0.188496400182544","BM","8.71334911603726","0.0659340659340659","0.611388611388611","0.787212787212787","0.195804195804196","0.679320679320679","0.327672327672328"
"31",NA,NA,"seedMass",36,88.049123,"0.00113850669930274","0.998442669585507","0.000418823715189949","OU","22.0560361796578","0.645354645354645","0.351648351648352","0.003996003996004","0.135864135864136","0.693306693306693","0.321678321678322"
"32",NA,NA,"seedMass",21,17.87261,"0.538460672413361","0.263450817082577","0.198088510504062","BM","4.87207500332045","0.0959040959040959","0.0719280719280719","0.731268731268731","0.305694305694306","0.305694305694306","0.815184815184815"
"33",NA,NA,"seedMass",59,71.185024,"0.0636770157915822","0.0234243090137754","0.912898675194643","EB","10.3766469080834","0.025974025974026","0.243756243756244","0.121878121878122","0.115884115884116","0.105894105894106","0.503496503496504"
"34",NA,NA,"seedMass",47,89.031939,"0.39533926065985","0.459224441997705","0.145436297342445","OU","12.7302988751455","0.033966033966034","0.4995004995005","0.121878121878122","0.027972027972028","0.161838161838162","0.423576423576424"
"35",NA,NA,"seedMass",52,91.360474,"0.522599936644962","0.285147317533889","0.19225274582115","BM","6.15938232864149","0.101898101898102","0.791208791208791","0.889110889110889","0.597402597402597","0.587412587412587","0.911088911088911"
"36",NA,NA,"seedMass",140,70.964638,"0.00245577512993944","0.996640818092464","0.000903406777596413","OU","29.658508612265","0.015984015984016","0.763236763236763","0.597402597402597","0.45954045954046","0.0639360639360639","0.0959040959040959"
"37",NA,NA,"seedMass",90,73.384895,"0.53344287134646","0.270315275395014","0.196241853258526","BM","12.9937706881755","0.001998001998002","0.17982017982018","0.217782217782218","0.03996003996004","0.32967032967033","0.811188811188811"
"38",NA,NA,"seedMass",207,82.105497,"0.369510664518297","0.494555384869062","0.135933950612641","OU","48.5185359201527","0","0.033966033966034","0.621378621378621","0.323676323676324","0.0719280719280719","0.0799200799200799"
"39",NA,NA,"seedMass",502,89.277087,"1.01280255553743e-06","0.999998614639926","3.72557518364585e-07","OU","126.222191471399","0","0.125874125874126","0.00599400599400599","0","0.247752247752248","0"
"40",NA,NA,"seedMass",1310,72.048799,"7.21437945323765e-24","1","2.65366700371315e-24","OU","307.298191994731","0","0","0","0","0.023976023976024","0"
"41",NA,NA,"seedMass",33,64.840478,"0.123217127905717","0.831454223794205","0.0453286483000784","OU","4.87312997357676","0.437562437562438","0.285714285714286","0.971028971028971","0.247752247752248","0.325674325674326","0.26973026973027"
"42",NA,NA,"seedMass",585,89.460941,"8.19840588718376e-22","1","3.01570812094357e-22","OU","116.445327361723","0","0.579420579420579","0.00599400599400599","0.043956043956044","0.303696303696304","0.001998001998002"
"43",NA,NA,"seedMass",21,65.418614,"0.458003004730329","0.168489080204423","0.373507915065248","BM","11.5874418040694","0.01998001998002","0.247752247752248","0.535464535464535","0.0939060939060939","0.03996003996004","0.599400599400599"
"44",NA,NA,"seedMass",43,87.874555,"0.561768109529036","0.206661380329582","0.231570510141382","BM","6.25666750794767","0.167832167832168","0.541458541458541","0.295704295704296","0.931068931068931","0.0859140859140859","0.769230769230769"
"45",NA,NA,"seedMass",457,92.447882,"0.00251537457825167","0.996559325983009","0.00092529943873922","OU","96.9275121826453","0","0.0959040959040959","0.003996003996004","0.623376623376623","0.283716283716284","0.001998001998002"
"46",NA,NA,"seedMass",23,69.070209,"0.030084684764296","0.95884785199609","0.0110674632396141","OU","2.34214532533882","0.265734265734266","0.413586413586414","0.561438561438561","0.463536463536464","0.615384615384615","0.685314685314685"
"47",NA,NA,"seedMass",95,91.35593,"0.00669126561037469","0.990847216744728","0.00246151764489784","OU","31.4179946869855","0.001998001998002","0.719280719280719","0.011988011988012","0.46953046953047","0.501498501498502","0.123876123876124"
"48",NA,NA,"seedMass",278,81.06615,"3.49505607034149e-05","0.999952192341185","1.28570981115035e-05","OU","40.2039609637751","0","0","0.0999000999000999","0.287712287712288","0.0559440559440559","0.679320679320679"
"49",NA,NA,"seedMass",1150,83.663675,"1.7379996866797e-44","1","6.39304915912267e-45","OU","235.031467653811","0","0","0","0.699300699300699","0.407592407592408","0"
"50",NA,NA,"seedMass",1605,79.136669,"2.91221988897983e-20","1","1.07119081204381e-20","OU","260.477795792257","0","0","0.04995004995005","0.113886113886114","0","0"
"51",NA,NA,"seedMass",38,39.202344,"0.522792944100679","0.192324001717614","0.284883054181708","BM","12.585703938154","0.00799200799200799","0.12987012987013","0.597402597402597","0.12987012987013","0.0699300699300699","0.235764235764236"
"52",NA,NA,"seedMass",32,41.875495,"0.000702545807271344","0.999039003741647","0.000258450451081434","OU","8.55982820079842","0.103896103896104","0.295704295704296","0.355644355644356","0.0759240759240759","0.655344655344655","0.195804195804196"
"53",NA,NA,"seedMass",77,34.132798,"0.575347684785575","0.211658510184408","0.212993805030017","BM","14.299101343928","0","0.131868131868132","0.411588411588412","0.183816183816184","0.509490509490509","0.653346653346653"
"54",NA,NA,"seedMass",28,42.257101,"0.0214860685219737","0.970609698321719","0.0079042331563069","OU","7.35080546140719","0.00799200799200799","0.177822177822178","0.943056943056943","0.891108891108891","0.343656343656344","0.335664335664336"
"55",NA,NA,"seedMass",25,41.166815,"0.511053943230501","0.300940128617687","0.188005928151812","BM","8.15647415689277","0.0579420579420579","0.133866133866134","0.437562437562438","0.757242757242757","0.963036963036963","0.035964035964036"
"56",NA,NA,"seedMass",21,42.170209,"0.360833690090209","0.506423350652444","0.132742959257347","OU","16.7422301956113","0.297702297702298","0.611388611388611","0.763236763236763","0.003996003996004","0.231768231768232","0.323676323676324"
"57",NA,NA,"seedMass",59,32.55784,"0.537701664400727","0.264489358641877","0.197808976957396","BM","9.08366401884933","0.003996003996004","0.0959040959040959","0.493506493506494","0.999000999000999","0.777222777222777","0.365634365634366"
"58",NA,NA,"seedMass",344,36.281769,"6.68471219467022e-08","0.999999908561559","2.45913188491315e-08","OU","53.032979488008","0","0","0.813186813186813","0.151848151848152","0.0599400599400599","0.02997002997003"
"59",NA,NA,"seedMass",63,41.661224,"0.000208973690781056","0.999714149933559","7.68763756603847e-05","OU","16.7026305269613","0.167832167832168","0.999000999000999","0.00599400599400599","0.0799200799200799","0.305694305694306","0.967032967032967"
"60",NA,NA,"seedMass",690,19.128621,"9.3882943941209e-15","0.999999999999987","3.45372026176633e-15","OU","111.428907675188","0","0","0.0999000999000999","0.969030969030969","0.0739260739260739","0.00599400599400599"
"61",NA,NA,"seedMass",23,27.032269,"0.386558906557732","0.471234317609985","0.142206775832283","OU","3.39368400272774","0.621378621378621","0.729270729270729","0.707292707292707","0.45954045954046","0.417582417582418","0.251748251748252"
"62",NA,NA,"seedMass",39,34.777206,"5.1090231441504e-08","0.999999930114855","1.87949131967155e-08","OU","8.77572424056318","0.385614385614386","0.521478521478521","0.307692307692308","0.623376623376623","0.413586413586414","0.935064935064935"
"63",NA,NA,"seedMass",91,32.154202,"0.514702795810252","0.295949017913964","0.189348186275783","BM","33.3481441004518","0","0.00599400599400599","0.433566433566434","0","0.651348651348651","0.761238761238761"
"64",NA,NA,"seedMass",51,36.797723,"0.0194851480022958","0.973346707725463","0.00716814427224166","OU","14.42037009278","0.187812187812188","0.707292707292707","0.02997002997003","0.205794205794206","0.587412587412587","0.971028971028971"
"65",NA,NA,"seedMass",118,40.425032,"0.0255085480530559","0.965107463851389","0.00938398809555497","OU","20.2428948208908","0","0","0.127872127872128","0.605394605394605","0.181818181818182","0.221778221778222"
"66",NA,NA,"seedMass",31,29.260973,"0.539706102621317","0.261747336711357","0.198546560667325","BM","6.23967728585312","0.013986013986014","0.00999000999000999","0.523476523476524","0.2997002997003","0.47952047952048","0.839160839160839"
"67",NA,NA,"seedMass",22,36.398808,"0.536436069559887","0.266220665190994","0.197343265249119","BM","9.99371305097279","0.00999000999000999","0.0619380619380619","0.603396603396603","0.605394605394605","0.879120879120879","0.00999000999000999"
"68",NA,NA,"seedMass",33,32.642112,"0.0618167505712752","0.915442220334685","0.0227410290940396","OU","8.79882196643796","0.01998001998002","0.045954045954046","0.21978021978022","0.407592407592408","0.315684315684316","0.22977022977023"
"69",NA,NA,"seedMass",32,41.428397,"1.45896083559667e-05","0.83269811546303","0.167287294928615","OU","7.45029277987839","0","0.001998001998002","0.981018981018981","0.473526473526474","0.775224775224775","0.733266733266733"
"70",NA,NA,"seedMass",32,42.246732,"0.335338138589661","0.541298410583121","0.123363450827219","OU","5.0357323972115","0.03996003996004","0.0639360639360639","0.699300699300699","0.561438561438561","0.799200799200799","0.315684315684316"
"71",NA,NA,"seedMass",65,29.693177,"1.65939599601461e-06","0.999997730152129","6.10451874830363e-07","OU","28.8711982430112","0.147852147852148","0.573426573426573","0.017982017982018","0.001998001998002","0.965034965034965","0.1998001998002"
