"","taxa","rank","trait","size","age","aic.w.bm","aic.w.ou","aic.w.eb","model.used","mv.modelad","reml.sigsq","var.con","slope.con.var","slope.con.asr","slope.con.nh","ks.dstat"
"21",NA,NA,"sla",31,97.87501,"0.440077933801273","0.398027356293869","0.161894709904858","BM","7.81928886355479","0","0.003996003996004","0.561438561438561","0.779220779220779","0.955044955044955","0.619380619380619"
"22",NA,NA,"sla",22,81.396068,"0.575891220950192","0.212250251392592","0.211858527657216","BM","11.8642451788144","0","0","0.991008991008991","0.697302697302697","0.897102897102897","0.123876123876124"
"23",NA,NA,"sla",283,90.16953,"2.00302023835475e-07","0.999999726012637","7.36853395416166e-08","OU","130.202221014508","0","0","0.545454545454545","0","0.017982017982018","0.507492507492508"
"24",NA,NA,"sla",40,94.810766,"0.00276110323553643","0.996223154512867","0.00101574225159616","OU","13.2492081281763","0","0.00599400599400599","0.981018981018981","0.979020979020979","0.031968031968032","0.477522477522478"
"25",NA,NA,"sla",57,81.886175,"0.293872861573355","0.598017979206985","0.108109159219661","OU","18.2329262056783","0","0","0.837162837162837","0.613386613386613","0.575424575424575","0.117882117882118"
"26",NA,NA,"sla",64,88.200517,"0.570968169756468","0.21898478880144","0.210047041442092","BM","8.57119689138173","0.013986013986014","0.157842157842158","0.195804195804196","0.437562437562438","0.717282717282717","0.357642357642358"
"27",NA,NA,"sla",93,77.318936,"0.534762247035685","0.26851042184109","0.196727331123226","BM","32.4967322006448","0","0","0.35964035964036","0.003996003996004","0.441558441558442","0.525474525474525"
"28",NA,NA,"sla",38,80.999562,"0.116178461182976","0.841082265646483","0.0427392731705415","OU","8.75570859272386","0.001998001998002","0.00799200799200799","0.407592407592408","0.707292707292707","0.34965034965035","0.273726273726274"
"29",NA,NA,"sla",54,70.940743,"0.546911878919795","0.251891164233202","0.201196956847002","BM","16.6359754550616","0","0","0.555444555444555","0.783216783216783","0.707292707292707","0.447552447552448"
"30",NA,NA,"sla",48,98.145565,"0.210270751621301","0.0773534861295884","0.712375762249111","EB","21.984793613607","0","0.023976023976024","0.021978021978022","0.111888111888112","0.879120879120879","0.36963036963037"
"31",NA,NA,"sla",27,99.985191,"0.571747907759658","0.210333902477342","0.217918189763","BM","6.18120428730658","0.001998001998002","0.011988011988012","0.855144855144855","0.573426573426573","0.853146853146853","0.901098901098901"
"32",NA,NA,"sla",93,82.105497,"0.521904781524724","0.28609769462632","0.191997523848956","BM","28.1328882514296","0","0","0.875124875124875","0.639360639360639","0.889110889110889","0.453546453546454"
"33",NA,NA,"sla",144,89.277087,"0.169236181115345","0.768506361299973","0.0622574575846819","OU","46.9888680225","0","0","0.733266733266733","0","0.37962037962038","0.729270729270729"
"34",NA,NA,"sla",134,72.048797,"0.406212920734055","0.444350824211915","0.14943625505403","OU","46.1654450926466","0","0","0.017982017982018","0.023976023976024","0.181818181818182","0.025974025974026"
"35",NA,NA,"sla",131,89.46094,"0.00494663309511729","0.99323362785756","0.00181973904732275","OU","40.7269955246399","0","0","0.255744255744256","0.03996003996004","0.777222777222777","0.663336663336663"
"36",NA,NA,"sla",97,92.447881,"0.377252171045854","0.48396624003459","0.138781588919556","OU","23.1274250206611","0.001998001998002","0.013986013986014","0.751248751248751","0.00799200799200799","0.0639360639360639","0.26973026973027"
"37",NA,NA,"sla",312,96.316897,"7.37142967236179e-23","1","2.71163812486666e-23","OU","86.2376624265413","0","0","0.207792207792208","0","0.887112887112887","0.771228771228771"
"38",NA,NA,"sla",285,79.136668,"1.96123255100117e-05","0.999973172921004","7.21475348647817e-06","OU","64.3406063905084","0","0","0.549450549450549","0.001998001998002","0.0999000999000999","0.899100899100899"
"39",NA,NA,"sla",125,48.679566,"0.201116334573131","0.724897528581113","0.073986136845756","OU","38.7024547350846","0","0","0.957042957042957","0.001998001998002","0.145854145854146","0.273726273726274"
"40",NA,NA,"sla",153,19.128621,"4.82027379008104e-11","0.999999999934065","1.77327229488255e-11","OU","76.0488272648399","0","0","0.941058941058941","0","0.731268731268731","0.0839160839160839"
"41",NA,NA,"sla",36,49.040066,"0.00936572958705561","0.987188835176032","0.00344543523691204","OU","11.298372707655","0","0","0.843156843156843","0.275724275724276","0.537462537462537","0.551448551448551"
"42",NA,NA,"sla",49,47.343624,"0.559659017262519","0.234454156587753","0.205886826149728","BM","12.2371653398692","0","0","0.793206793206793","0.917082917082917","0.847152847152847","0.787212787212787"
"43",NA,NA,"sla",24,44.697137,"0.556718765135565","0.238475975022473","0.204805259841962","BM","9.10602200070213","0","0","0.53946053946054","0.557442557442557","0.753246753246753","0.929070929070929"
"44",NA,NA,"sla",82,34.75492,"3.36952012778607e-11","0.969856489070088","0.0301435108962165","OU","25.4581338104997","0","0","0.791208791208791","0.659340659340659","0.899100899100899","0.949050949050949"
"45",NA,NA,"sla",22,46.097347,"0.411474296949108","0.151372680405492","0.4371530226454","EB","8.87876835691245","0","0.001998001998002","0.377622377622378","0.845154845154845","0.281718281718282","0.505494505494505"
"46",NA,NA,"sla",34,33.640184,"0.576116884765824","0.21194155761709","0.211941557617087","BM",NA,"0","0","0.719280719280719","0.327672327672328","0","0.26973026973027"
"47",NA,NA,"sla",47,40.409995,"0.343792949756677","0.529732901466812","0.12647414877651","OU","16.0227682189343","0","0","0.819180819180819","0.431568431568432","0.837162837162837","0.565434565434565"
"48",NA,NA,"sla",40,49.373497,"0.354845587513348","0.130539739407545","0.514614673079107","EB","31.1321604966066","0","0","0.869130869130869","0.001998001998002","0.839160839160839","0.187812187812188"
"49",NA,NA,"sla",30,46.18791,"0.55545424475778","0.240205825204671","0.204339930037549","BM","9.75775255581236","0","0","0.801198801198801","0.675324675324675","0.771228771228771","0.557442557442557"
"50",NA,NA,"sla",35,45.385085,"0.494820934049923","0.323145491560808","0.182033574389269","BM","10.3447425247562","0","0","0.703296703296703","0.11988011988012","0.901098901098901","0.989010989010989"
"51",NA,NA,"sla",83,49.953846,"0.570223827907863","0.209773325097903","0.220002846994234","BM","32.8046072904636","0","0","0.205794205794206","0.0679320679320679","0.575424575424575","0.963036963036963"
"52",NA,NA,"sla",22,35.34377,"0.302862604845904","0.432649153268325","0.264488241885771","OU","14.3669986129265","0","0.003996003996004","0.701298701298701","0.0599400599400599","0.849150849150849","0.043956043956044"
"53",NA,NA,"sla",61,47.365553,"0.572710559680569","0.216601062942748","0.210688377376683","BM","22.1135799721556","0","0","0.195804195804196","0.291708291708292","0.989010989010989","0.28971028971029"
"54",NA,NA,"sla",33,38.449258,"0.000132043172781091","0.999819381161729","4.85756654895034e-05","OU","21.9819571907503","0","0.035964035964036","0.755244755244755","0.001998001998002","0.601398601398601","0.821178821178821"
"55",NA,NA,"sla",26,44.03195,"0.536321572049033","0.266377241663762","0.197301186287205","BM","5.41409099153503","0.003996003996004","0.043956043956044","0.909090909090909","0.891108891108891","0.945054945054945","0.653346653346653"
"56",NA,NA,"sla",34,43.503842,"0.439897646845573","0.398273460896107","0.16182889225832","BM","19.4501701436808","0","0.015984015984016","0.261738261738262","0.00799200799200799","0.653346653346653","0.855144855144855"
"57",NA,NA,"sla",47,35.320083,"0.389357826941448","0.467405905350695","0.143236267707858","OU","12.9080353380661","0","0","0.487512487512487","0.427572427572428","0.715284715284715","0.955044955044955"
"58",NA,NA,"sla",198,45.743704,"6.32254409014109e-15","0.999999999999991","2.3258888446744e-15","OU","77.6940373275951","0","0","0.26973026973027","0","0.975024975024975","0.037962037962038"
"59",NA,NA,"sla",24,22.082576,"0.486208997572885","0.334924867360861","0.178866135066253","BM","10.6139513129324","0","0.001998001998002","0.623376623376623","0.0779220779220779","0.857142857142857","0.955044955044955"
"60",NA,NA,"sla",35,47.646814,"0.547282997725772","0.251383067025162","0.201333935249065","BM","7.58872146372778","0.001998001998002","0.00799200799200799","0.285714285714286","0.509490509490509","0.763236763236763","0.727272727272727"
"61",NA,NA,"sla",155,42.760956,"0.0106732643704194","0.985400304449139","0.0039264311804418","OU","40.6087238860457","0","0","0.381618381618382","0","0.273726273726274","0.561438561438561"
"62",NA,NA,"sla",95,21.127347,"0.543313196611551","0.256813270849473","0.199873532538976","BM","30.3787502242043","0","0","0.599400599400599","0.04995004995005","0.111888111888112","0.17982017982018"
"63",NA,NA,"sla",153,19.128621,"4.82027379008104e-11","0.999999999934065","1.77327222242164e-11","OU","76.5780713942846","0","0","0.939060939060939","0","0.785214785214785","0.0639360639360639"
"64",NA,NA,"sla",23,19.857928,"0.468533094575333","0.359103287533759","0.172363617890908","BM","11.9747755317324","0","0","0.721278721278721","0.625374625374625","0.401598401598402","0.0719280719280719"
"65",NA,NA,"sla",25,19.733947,"0.0298822599255852","0.740309218515207","0.229808521559207","OU","8.61851435654253","0","0","0.823176823176823","0.929070929070929","0.533466533466533","0.899100899100899"
"66",NA,NA,"sla",81,14.067132,"2.8602733070462e-11","0.887809594479165","0.112190405492233","OU","25.9761989447882","0","0","0.777222777222777","0.595404595404595","0.807192807192807","0.295704295704296"
"67",NA,NA,"sla",22,24.142239,"0.576116884765823","0.211941557617091","0.211941557617086","BM",NA,"0","0","0.863136863136863","0.041958041958042","0","0.501498501498502"
"68",NA,NA,"sla",43,4.537495,"0.305401010980654","0.582248239818356","0.11235074920099","OU","15.5310731776879","0","0","0.867132867132867","0.975024975024975","0.975024975024975","0.817182817182817"
"69",NA,NA,"sla",21,22.366056,"0.437366180032314","0.282004392274943","0.280629427692743","BM",NA,"0","0","0.897102897102897","0.929070929070929","0","0.759240759240759"
"70",NA,NA,"sla",51,17.119867,"0.506060512395441","0.282456482643924","0.211483004960635","BM",NA,"0","0","0.715284715284715","0.897102897102897","0","0.197802197802198"
"71",NA,NA,"sla",59,23.795184,"0.551623070490921","0.245446270512522","0.202930658996558","BM","20.0042850283025","0","0","0.513486513486514","0.285714285714286","0.937062937062937","0.235764235764236"
"72",NA,NA,"sla",23,22.006487,"0.000575550363987197","0.977546238408183","0.0218782112278298","OU","18.6204893524266","0","0.0599400599400599","0.713286713286713","0.0559440559440559","0.765234765234765","0.00599400599400599"
"73",NA,NA,"sla",37,21.33952,"0.538707456517308","0.263113395831381","0.19817914765131","BM","10.4751076367652","0","0","0.443556443556444","0.475524475524476","0.585414585414585","0.833166833166833"
"74",NA,NA,"sla",46,15.034933,"0.232693039865242","0.681704045911432","0.0856029142233257","OU","22.6902617065641","0","0","0.789210789210789","0.01998001998002","0.441558441558442","0.211788211788212"
"75",NA,NA,"sla",50,23.643826,"0.272771127181287","0.626882177313852","0.100346695504861","OU","18.0635930500433","0","0","0.819180819180819","0.123876123876124","0.663336663336663","0.621378621378621"
"76",NA,NA,"sla",40,24.283965,"9.82013190251405e-06","0.999986567258509","3.61260958810882e-06","OU","23.5127741172642","0.001998001998002","0.015984015984016","0.571428571428571","0","0.795204795204795","0.885114885114885"
"77",NA,NA,"sla",52,24.593746,"0.00881990626817403","0.987935442479241","0.00324465125258503","OU","27.2130324996603","0","0","0.307692307692308","0","0.25974025974026","0.667332667332667"
"78",NA,NA,"sla",24,22.082576,"0.486208997572883","0.334924867360859","0.178866135066258","BM","11.7644885807762","0","0","0.569430569430569","0.0979020979020979","0.841158841158841","0.909090909090909"
"79",NA,NA,"sla",23,23.6338,"0.288602423074321","0.106170663544303","0.605226913381376","EB","6.06510482679412","0.101898101898102","0.721278721278721","0.197802197802198","0.955044955044955","0.967032967032967","0.933066933066933"
"80",NA,NA,"sla",53,22.829365,"0.414924023264822","0.432434191896278","0.1526417848389","OU","16.2737651240941","0","0","0.841158841158841","0.395604395604396","0.267732267732268","0.131868131868132"
"81",NA,NA,"sla",57,22.486675,"0.0635395373576246","0.913085628928911","0.0233748337134638","OU","12.097850448081","0","0.003996003996004","0.913086913086913","0.455544455544456","0.695304695304695","0.605394605394605"
